x position,y position,Simulation Output (V),Analytical Output (V),Absolure error (%),Relative error (%)
-0.02040816326530612,-0.3877551020408163,0.01054828066773769,0.009196848252003842,0.0,12.81
-0.02040816326530612,-0.3469387755102041,0.009263581610717815,0.007360878545504002,0.0,20.54
-0.02040816326530612,-0.30612244897959184,0.004659446703721418,0.005728905473059697,0.0,22.95
-0.02040816326530612,-0.2653061224489796,0.0020902689991851827,0.004300929034670933,0.0,105.76
-0.02040816326530612,-0.22448979591836735,0.003496433089734499,0.0030769492303377058,0.0,12.0
-0.02040816326530612,-0.1836734693877551,0.0015171397147378362,0.002056966060060012,0.0,35.58
-0.02040816326530612,-0.14285714285714285,0.001918731694904701,0.0012409795238378565,0.0,35.32
-0.02040816326530612,-0.10204081632653061,0.0006591135123256554,0.0006289896216712433,0.0,4.57
-0.02040816326530612,-0.061224489795918366,0.0011526775649276298,0.00022099635356016638,0.0,80.83
-0.02040816326530612,-0.02040816326530612,0.0004896966051443113,1.6999719504628174e-5,0.0,96.53
-0.02040816326530612,0.02040816326530612,0.0007191287925550343,1.6999719504628174e-5,0.0,97.64
-0.02040816326530612,0.061224489795918366,-0.0005577710926731217,0.00022099635356016638,0.0,139.62
-0.02040816326530612,0.10204081632653061,-0.0022032637606356612,0.0006289896216712433,0.0,128.55
-0.02040816326530612,0.14285714285714285,-0.0015968233179135308,0.0012409795238378565,0.0,177.72
-0.02040816326530612,0.1836734693877551,0.002597550773040876,0.002056966060060012,0.0,20.81
-0.02040816326530612,0.22448979591836735,0.002109041996980112,0.0030769492303377058,0.0,45.89
-0.02040816326530612,0.2653061224489796,0.004045560946049343,0.004300929034670933,0.0,6.31
-0.02040816326530612,0.30612244897959184,0.0029765333164175622,0.005728905473059697,0.0,92.47
-0.02040816326530612,0.3469387755102041,0.009686580741006642,0.007360878545504002,0.0,24.01
-0.02040816326530612,0.3877551020408163,0.006161491300254108,0.009196848252003842,0.0,49.26
-0.02040816326530612,0.42857142857142855,0.011657578354653768,0.011236814592559225,0.0,3.61
-0.02040816326530612,0.46938775510204084,0.01677402328454353,0.013480777567170168,0.0,19.63
-0.02040816326530612,0.5102040816326531,0.015755497957980872,0.015928737175836576,0.0,1.1
-0.02040816326530612,0.5510204081632653,0.01749942235309991,0.01858069341855872,0.0,6.18
-0.02040816326530612,0.5918367346938775,0.01985151963476278,0.021436646295336235,0.0,7.98
-0.02040816326530612,0.6326530612244898,0.019645263967833126,0.02449659580616908,0.0,24.69
-0.02040816326530612,0.673469387755102,0.02275199342863063,0.027760541951058,0.01,22.01
-0.02040816326530612,0.7142857142857143,0.029577794659765167,0.031228484730002087,0.0,5.58
-0.02040816326530612,0.7551020408163265,0.037542347511812235,0.03490042414300162,0.0,7.04
-0.02040816326530612,0.7959183673469388,0.03757636909865413,0.03877636019005683,0.0,3.19
-0.02040816326530612,0.8367346938775511,0.03819809957144786,0.04285629287116794,0.0,12.19
-0.02040816326530612,0.8775510204081632,0.045298928819612956,0.047140222186334346,0.0,4.06
-0.02040816326530612,0.9183673469387755,0.0490739177612243,0.051628148135556155,0.0,5.2
-0.02040816326530612,0.9591836734693877,0.05340138319161721,0.05632007071883292,0.0,5.47
0.02040816326530612,-0.9591836734693877,-0.05306834232796552,-0.05632007071883246,0.0,6.13
0.02040816326530612,-0.9183673469387755,-0.04833906373931114,-0.051628148135555746,0.0,6.8
0.02040816326530612,-0.8775510204081632,-0.04385529916030297,-0.04714022218633399,0.0,7.49
0.02040816326530612,-0.8367346938775511,-0.03810533940029545,-0.042856292871167635,0.0,12.47
0.02040816326530612,-0.7959183673469388,-0.03265460504664754,-0.03877636019005702,0.01,18.75
0.02040816326530612,-0.7551020408163265,-0.03409401765719994,-0.03490042414300177,0.0,2.37
0.02040816326530612,-0.7142857142857143,-0.03268670267000257,-0.03122848473000222,0.0,4.46
0.02040816326530612,-0.673469387755102,-0.026633714490129818,-0.027760541951057836,0.0,4.23
0.02040816326530612,-0.6326530612244898,-0.022305619025984134,-0.024496595806169173,0.0,9.82
0.02040816326530612,-0.5918367346938775,-0.018050902027564035,-0.021436646295336124,0.0,18.76
0.02040816326530612,-0.5510204081632653,-0.022524262561637344,-0.018580693418558634,0.0,17.51
0.02040816326530612,-0.5102040816326531,-0.011833955077508127,-0.015928737175836625,0.0,34.6
0.02040816326530612,-0.46938775510204084,-0.015614051390529049,-0.013480777567170116,0.0,13.66
0.02040816326530612,-0.42857142857142855,-0.006867399606267546,-0.011236814592559255,0.0,63.63
0.02040816326530612,-0.3877551020408163,-0.0053949401649661935,-0.009196848252003863,0.0,70.47
0.02040816326530612,-0.3469387755102041,-0.005102059470700438,-0.007360878545503979,0.0,44.27
0.02040816326530612,-0.30612244897959184,-0.00291125944582383,-0.005728905473059707,0.0,96.78
0.02040816326530612,-0.2653061224489796,-0.005386268903562403,-0.0043009290346709235,0.0,20.15
0.02040816326530612,-0.22448979591836735,-0.0033727939012893338,-0.0030769492303377,0.0,8.77
0.02040816326530612,-0.1836734693877551,0.0008820392073018223,-0.002056966060060009,0.0,333.21
0.02040816326530612,-0.14285714285714285,0.0010208729833874883,-0.0012409795238378552,0.0,221.56
0.02040816326530612,-0.10204081632653061,-0.004055404723591001,-0.0006289896216712427,0.0,84.49
0.02040816326530612,-0.061224489795918366,-0.0009890479699809003,-0.00022099635356016633,0.0,77.66
0.02040816326530612,-0.02040816326530612,-0.0019488606656935226,-1.699971950462817e-5,0.0,99.13
0.02040816326530612,0.02040816326530612,-0.002478903035851723,-1.699971950462817e-5,0.0,99.31
0.02040816326530612,0.061224489795918366,-0.0027726543725352555,-0.00022099635356016633,0.0,92.03
0.02040816326530612,0.10204081632653061,-0.0017591911974022835,-0.0006289896216712427,0.0,64.25
0.02040816326530612,0.14285714285714285,-0.004826472098391745,-0.0012409795238378552,0.0,74.29
0.02040816326530612,0.1836734693877551,-0.0021112075972032963,-0.002056966060060009,0.0,2.57
0.02040816326530612,0.22448979591836735,-0.004455340314123474,-0.0030769492303377,0.0,30.94
0.02040816326530612,0.2653061224489796,-0.004491544853954374,-0.0043009290346709235,0.0,4.24
0.02040816326530612,0.30612244897959184,-0.002966770897959484,-0.005728905473059707,0.0,93.1
0.02040816326530612,0.3469387755102041,-0.004448117279158527,-0.007360878545503979,0.0,65.48
0.02040816326530612,0.3877551020408163,-0.007910709725882351,-0.009196848252003863,0.0,16.26
0.02040816326530612,0.42857142857142855,-0.007695209103678119,-0.011236814592559255,0.0,46.02
0.02040816326530612,0.46938775510204084,-0.01521743905558214,-0.013480777567170116,0.0,11.41
0.02040816326530612,0.5102040816326531,-0.01221721139884559,-0.015928737175836625,0.0,30.38
0.02040816326530612,0.5510204081632653,-0.017894898396298854,-0.018580693418558634,0.0,3.83
0.02040816326530612,0.5918367346938775,-0.02191713716269219,-0.021436646295336124,0.0,2.19
0.02040816326530612,0.6326530612244898,-0.024096894469977308,-0.024496595806169173,0.0,1.66
0.02040816326530612,0.673469387755102,-0.029320018540615,-0.027760541951057836,0.0,5.32
0.02040816326530612,0.7142857142857143,-0.029116191125457446,-0.03122848473000222,0.0,7.25
0.02040816326530612,0.7551020408163265,-0.029986211639366718,-0.03490042414300177,0.0,16.39
0.02040816326530612,0.7959183673469388,-0.03866435748528837,-0.03877636019005702,0.0,0.29
0.02040816326530612,0.8367346938775511,-0.0450490648107601,-0.042856292871167635,0.0,4.87
0.02040816326530612,0.8775510204081632,-0.042440765946058424,-0.04714022218633399,0.0,11.07
0.02040816326530612,0.9183673469387755,-0.050266462077115756,-0.051628148135555746,0.0,2.71
0.02040816326530612,0.9591836734693877,-0.054065650483190286,-0.05632007071883246,0.0,4.17
0.061224489795918366,-0.9591836734693877,-0.1610692985879317,-0.16875621552244408,0.01,4.77
0.061224489795918366,-0.9183673469387755,-0.14618146199600446,-0.15468044777261214,0.01,5.81
0.061224489795918366,-0.8775510204081632,-0.13348308940115702,-0.14121666992494586,0.01,5.79
0.061224489795918366,-0.8367346938775511,-0.1193737100185156,-0.1283648819794475,0.01,7.53
0.061224489795918366,-0.7959183673469388,-0.10851420445748013,-0.11612508393611493,0.01,7.01
0.061224489795918366,-0.7551020408163265,-0.09788890119848391,-0.10449727579494958,0.01,6.75
0.061224489795918366,-0.7142857142857143,-0.0870591593260315,-0.09348145755595023,0.01,7.38
0.061224489795918366,-0.673469387755102,-0.0774418263771773,-0.08307762921911792,0.01,7.28
0.061224489795918366,-0.6326530612244898,-0.07247141258526477,-0.07328579078445198,0.0,1.12
0.061224489795918366,-0.5918367346938775,-0.06196532038949729,-0.06410594225195285,0.0,3.45
0.061224489795918366,-0.5510204081632653,-0.05084625895060173,-0.05553808362162021,0.0,9.23
0.061224489795918366,-0.5102040816326531,-0.045229861342319384,-0.04758221489345422,0.0,5.2
0.061224489795918366,-0.46938775510204084,-0.037987260381885,-0.04023833606745488,0.0,5.93
0.061224489795918366,-0.42857142857142855,-0.03217070762273676,-0.033506447143622095,0.0,4.15
0.061224489795918366,-0.3877551020408163,-0.027888518483294916,-0.027386548121955973,0.0,1.8
0.061224489795918366,-0.3469387755102041,-0.018993559609758952,-0.021878639002456464,0.0,15.19
0.061224489795918366,-0.30612244897959184,-0.01646205831693569,-0.016982719785123546,0.0,3.16
0.061224489795918366,-0.2653061224489796,-0.012458850171911132,-0.012698790469957257,0.0,1.93
0.061224489795918366,-0.22448979591836735,-0.008043809746088528,-0.009026851056957559,0.0,12.22
0.061224489795918366,-0.1836734693877551,-0.006220294364207428,-0.0059669015461244895,0.0,4.07
0.061224489795918366,-0.14285714285714285,-0.0005830719028557703,-0.003518941937458032,0.0,503.52
0.061224489795918366,-0.10204081632653061,-0.002312778241174898,-0.0016829722309581894,0.0,27.23
0.061224489795918366,-0.061224489795918366,0.00029448985213861845,-0.00045899242662496054,0.0,255.86
0.061224489795918366,-0.02040816326530612,0.0025489071223455916,0.0001529974755416536,0.0,94.0
0.061224489795918366,0.02040816326530612,0.0013416484724486448,0.0001529974755416536,0.0,88.6
0.061224489795918366,0.061224489795918366,-0.0021797017795804003,-0.00045899242662496054,0.0,78.94
0.061224489795918366,0.10204081632653061,0.002965986192931947,-0.0016829722309581894,0.0,156.74
0.061224489795918366,0.14285714285714285,-0.0041657785079233425,-0.003518941937458032,0.0,15.53
0.061224489795918366,0.1836734693877551,-0.007416924219734328,-0.0059669015461244895,0.0,19.55
0.061224489795918366,0.22448979591836735,-0.008538218247873153,-0.009026851056957559,0.0,5.72
0.061224489795918366,0.2653061224489796,-0.013310825888257102,-0.012698790469957257,0.0,4.6
0.061224489795918366,0.30612244897959184,-0.017003666197888914,-0.016982719785123546,0.0,0.12
0.061224489795918366,0.3469387755102041,-0.018607322485785973,-0.021878639002456464,0.0,17.58
0.061224489795918366,0.3877551020408163,-0.022346784348841964,-0.027386548121955973,0.01,22.55
0.061224489795918366,0.42857142857142855,-0.03091736263974231,-0.033506447143622095,0.0,8.37
0.061224489795918366,0.46938775510204084,-0.03944506469661123,-0.04023833606745488,0.0,2.01
0.061224489795918366,0.5102040816326531,-0.04422728791258634,-0.04758221489345422,0.0,7.59
0.061224489795918366,0.5510204081632653,-0.052319581240224663,-0.05553808362162021,0.0,6.15
0.061224489795918366,0.5918367346938775,-0.06447414399340068,-0.06410594225195285,0.0,0.57
0.061224489795918366,0.6326530612244898,-0.06833803733992595,-0.07328579078445198,0.0,7.24
0.061224489795918366,0.673469387755102,-0.07670205711257756,-0.08307762921911792,0.01,8.31
0.061224489795918366,0.7142857142857143,-0.0910397490160323,-0.09348145755595023,0.0,2.68
0.061224489795918366,0.7551020408163265,-0.09598674499514694,-0.10449727579494958,0.01,8.87
0.061224489795918366,0.7959183673469388,-0.10597188952552705,-0.11612508393611493,0.01,9.58
0.061224489795918366,0.8367346938775511,-0.1195841083022761,-0.1283648819794475,0.01,7.34
0.061224489795918366,0.8775510204081632,-0.13501585985467146,-0.14121666992494586,0.01,4.59
0.061224489795918366,0.9183673469387755,-0.14444807000869503,-0.15468044777261214,0.01,7.08
0.061224489795918366,0.9591836734693877,-0.1609698197352941,-0.16875621552244408,0.01,4.84
0.10204081632653061,-0.9591836734693877,-0.2643657707595096,-0.2805803704238878,0.02,6.13
0.10204081632653061,-0.9183673469387755,-0.24592138428278817,-0.25712075750750113,0.01,4.55
0.10204081632653061,-0.8775510204081632,-0.22362755348080993,-0.23468112776139183,0.01,4.94
0.10204081632653061,-0.8367346938775511,-0.20182543993944074,-0.21326148118556024,0.01,5.67
0.10204081632653061,-0.7959183673469388,-0.1836905676490926,-0.1928618177800064,0.01,4.99
0.10204081632653061,-0.7551020408163265,-0.16607875196685606,-0.17348213754473032,0.01,4.46
0.10204081632653061,-0.7142857142857143,-0.1495169302762778,-0.15512244047973198,0.01,3.75
0.10204081632653061,-0.673469387755102,-0.1313546722251363,-0.1377827265850113,0.01,4.89
0.10204081632653061,-0.6326530612244898,-0.11740840204915377,-0.12146299586056829,0.0,3.45
0.10204081632653061,-0.5918367346938775,-0.09858658931149142,-0.10616324830640302,0.01,7.69
0.10204081632653061,-0.5510204081632653,-0.08691566301472654,-0.09188348392251516,0.0,5.72
0.10204081632653061,-0.5102040816326531,-0.0727927796373216,-0.07862370270890533,0.01,8.01
0.10204081632653061,-0.46938775510204084,-0.06695278026295863,-0.06638390466557302,0.0,0.85
0.10204081632653061,-0.42857142857142855,-0.051640771364047586,-0.05516408979251841,0.0,6.82
0.10204081632653061,-0.3877551020408163,-0.040141564867384225,-0.04496425808974149,0.0,12.01
0.10204081632653061,-0.3469387755102041,-0.033415851473368056,-0.0357844095572423,0.0,7.09
0.10204081632653061,-0.30612244897959184,-0.023790383248535836,-0.027624544195020785,0.0,16.12
0.10204081632653061,-0.2653061224489796,-0.024607125320943286,-0.020484662003076953,0.0,16.75
0.10204081632653061,-0.22448979591836735,-0.013228975730829828,-0.014364762981410806,0.0,8.59
0.10204081632653061,-0.1836734693877551,-0.010068661153399118,-0.009264847130022359,0.0,7.98
0.10204081632653061,-0.14285714285714285,-0.005658310033477634,-0.005184914448911593,0.0,8.37
0.10204081632653061,-0.10204081632653061,-0.0057401650705116184,-0.0021249649380785216,0.0,62.98
0.10204081632653061,-0.061224489795918366,0.0009553816720465151,-8.499859752314112e-5,0.0,108.9
0.10204081632653061,-0.02040816326530612,0.0013773964963631595,0.00093498457275455,0.0,32.12
0.10204081632653061,0.02040816326530612,0.006381020975974014,0.00093498457275455,0.01,85.35
0.10204081632653061,0.061224489795918366,-0.00023633564675791652,-8.499859752314112e-5,0.0,64.03
0.10204081632653061,0.10204081632653061,7.218728490005536e-5,-0.0021249649380785216,0.0,3043.68
0.10204081632653061,0.14285714285714285,-0.007627673039705461,-0.005184914448911593,0.0,32.02
0.10204081632653061,0.1836734693877551,-0.009472581851196411,-0.009264847130022359,0.0,2.19
0.10204081632653061,0.22448979591836735,-0.016721584877121002,-0.014364762981410806,0.0,14.09
0.10204081632653061,0.2653061224489796,-0.01289656311659535,-0.020484662003076953,0.01,58.84
0.10204081632653061,0.30612244897959184,-0.025575245969644382,-0.027624544195020785,0.0,8.01
0.10204081632653061,0.3469387755102041,-0.0343123645545076,-0.0357844095572423,0.0,4.29
0.10204081632653061,0.3877551020408163,-0.04371637033549331,-0.04496425808974149,0.0,2.85
0.10204081632653061,0.42857142857142855,-0.05198520166321463,-0.05516408979251841,0.0,6.11
0.10204081632653061,0.46938775510204084,-0.06179686073703794,-0.06638390466557302,0.0,7.42
0.10204081632653061,0.5102040816326531,-0.07387243288128202,-0.07862370270890533,0.0,6.43
0.10204081632653061,0.5510204081632653,-0.08665313877982925,-0.09188348392251516,0.01,6.04
0.10204081632653061,0.5918367346938775,-0.09923790363998722,-0.10616324830640302,0.01,6.98
0.10204081632653061,0.6326530612244898,-0.11567182873082942,-0.12146299586056829,0.01,5.01
0.10204081632653061,0.673469387755102,-0.1308296490329617,-0.1377827265850113,0.01,5.31
0.10204081632653061,0.7142857142857143,-0.14861335488685293,-0.15512244047973198,0.01,4.38
0.10204081632653061,0.7551020408163265,-0.1656946043749981,-0.17348213754473032,0.01,4.7
0.10204081632653061,0.7959183673469388,-0.1816300899710458,-0.1928618177800064,0.01,6.18
0.10204081632653061,0.8367346938775511,-0.2038199679597743,-0.21326148118556024,0.01,4.63
0.10204081632653061,0.8775510204081632,-0.22135502315657182,-0.23468112776139183,0.01,6.02
0.10204081632653061,0.9183673469387755,-0.24353241719225097,-0.25712075750750113,0.01,5.58
0.10204081632653061,0.9591836734693877,-0.2651522431310803,-0.2805803704238878,0.02,5.82
0.14285714285714285,-0.9591836734693877,-0.36929892182912055,-0.39138454215505464,0.02,5.98
0.14285714285714285,-0.9183673469387755,-0.3353810522119295,-0.35854108407211255,0.02,6.91
0.14285714285714285,-0.8775510204081632,-0.3066627358199887,-0.32712560242756,0.02,6.67
0.14285714285714285,-0.8367346938775511,-0.2772944509366203,-0.29713809722139567,0.02,7.16
0.14285714285714285,-0.7959183673469388,-0.2540335565075095,-0.2685785684536205,0.01,5.73
0.14285714285714285,-0.7551020408163265,-0.22841029074882316,-0.24144701612423378,0.01,5.71
0.14285714285714285,-0.7142857142857143,-0.2047344529587754,-0.21574344023323622,0.01,5.38
0.14285714285714285,-0.673469387755102,-0.1783395124418453,-0.19146784078062729,0.01,7.36
0.14285714285714285,-0.6326530612244898,-0.15925404578545502,-0.16862021776640676,0.01,5.88
0.14285714285714285,-0.5918367346938775,-0.13944192330373442,-0.14720057119057534,0.01,5.56
0.14285714285714285,-0.5510204081632653,-0.12122465113933904,-0.12720890105313257,0.01,4.94
0.14285714285714285,-0.5102040816326531,-0.10121736783268764,-0.10864520735407872,0.01,7.34
0.14285714285714285,-0.46938775510204084,-0.08731377298634986,-0.09150949009341346,0.0,4.81
0.14285714285714285,-0.42857142857142855,-0.06878455422583277,-0.07580174927113702,0.01,10.2
0.14285714285714285,-0.3877551020408163,-0.0555018375810958,-0.06152198488724935,0.01,10.85
0.14285714285714285,-0.3469387755102041,-0.047658439162474545,-0.04867019694175048,0.0,2.12
0.14285714285714285,-0.30612244897959184,-0.03324756265618024,-0.03724638543464033,0.0,12.03
0.14285714285714285,-0.2653061224489796,-0.029414749328213197,-0.02725055036591896,0.0,7.36
0.14285714285714285,-0.22448979591836735,-0.016120320559702552,-0.018682691735586364,0.0,15.9
0.14285714285714285,-0.1836734693877551,-0.013090706442556091,-0.011542809543642528,0.0,11.82
0.14285714285714285,-0.14285714285714285,-0.003586923706992424,-0.005830903790087463,0.0,62.56
0.14285714285714285,-0.10204081632653061,0.0015139790992271585,-0.001546974474921165,0.0,202.18
0.14285714285714285,-0.061224489795918366,0.00041919025690053313,0.001308978401856369,0.0,212.26
0.14285714285714285,-0.02040816326530612,-0.0011539224397049753,0.002736954840245135,0.0,337.19
0.14285714285714285,0.02040816326530612,0.00720101853208833,0.002736954840245135,0.0,61.99
0.14285714285714285,0.061224489795918366,-0.001235014510224305,0.001308978401856369,0.0,205.99
0.14285714285714285,0.10204081632653061,-0.0028749575089068195,-0.001546974474921165,0.0,46.19
0.14285714285714285,0.14285714285714285,-0.003932006490906404,-0.005830903790087463,0.0,48.29
0.14285714285714285,0.1836734693877551,-0.011126946575103627,-0.011542809543642528,0.0,3.74
0.14285714285714285,0.22448979591836735,-0.01503581040711412,-0.018682691735586364,0.0,24.25
0.14285714285714285,0.2653061224489796,-0.023157761957927066,-0.02725055036591896,0.0,17.67
0.14285714285714285,0.30612244897959184,-0.032227854409103265,-0.03724638543464033,0.01,15.57
0.14285714285714285,0.3469387755102041,-0.04253281773917396,-0.04867019694175048,0.01,14.43
0.14285714285714285,0.3877551020408163,-0.059292294251613184,-0.06152198488724935,0.0,3.76
0.14285714285714285,0.42857142857142855,-0.07382876226104862,-0.07580174927113702,0.0,2.67
0.14285714285714285,0.46938775510204084,-0.08615090358838395,-0.09150949009341346,0.01,6.22
0.14285714285714285,0.5102040816326531,-0.10254064328168364,-0.10864520735407872,0.01,5.95
0.14285714285714285,0.5510204081632653,-0.11996966796814668,-0.12720890105313257,0.01,6.03
0.14285714285714285,0.5918367346938775,-0.136685302176803,-0.14720057119057534,0.01,7.69
0.14285714285714285,0.6326530612244898,-0.16125713970486946,-0.16862021776640676,0.01,4.57
0.14285714285714285,0.673469387755102,-0.18204826648641348,-0.19146784078062729,0.01,5.17
0.14285714285714285,0.7142857142857143,-0.20833343129806076,-0.21574344023323622,0.01,3.56
0.14285714285714285,0.7551020408163265,-0.23060950373969363,-0.24144701612423378,0.01,4.7
0.14285714285714285,0.7959183673469388,-0.25442950943881126,-0.2685785684536205,0.01,5.56
0.14285714285714285,0.8367346938775511,-0.2797105155940569,-0.29713809722139567,0.02,6.23
0.14285714285714285,0.8775510204081632,-0.3080674532187183,-0.32712560242756,0.02,6.19
0.14285714285714285,0.9183673469387755,-0.3408956003429374,-0.35854108407211255,0.02,5.18
0.14285714285714285,0.9591836734693877,-0.3697470835564733,-0.39138454215505464,0.02,5.85
0.1836734693877551,-0.9591836734693877,-0.4722364615002905,-0.5007607374478322,0.03,6.04
0.1836734693877551,-0.9183673469387755,-0.4350298071350177,-0.45853343419833587,0.02,5.4
0.1836734693877551,-0.8775510204081632,-0.39695108246465194,-0.41814210065533924,0.02,5.34
0.1836734693877551,-0.8367346938775511,-0.3570965419536889,-0.3795867368188425,0.02,6.3
0.1836734693877551,-0.7959183673469388,-0.3211335048313978,-0.3428673426888458,0.02,6.77
0.1836734693877551,-0.7551020408163265,-0.2919770762180159,-0.30798391826534854,0.02,5.48
0.1836734693877551,-0.7142857142857143,-0.26274178439984414,-0.2749364635483514,0.01,4.64
0.1836734693877551,-0.673469387755102,-0.2268684934135586,-0.24372497853785405,0.02,7.43
0.1836734693877551,-0.6326530612244898,-0.20497309632455046,-0.21434946323385662,0.01,4.57
0.1836734693877551,-0.5918367346938775,-0.17782466044267453,-0.1868099176363589,0.01,5.05
0.1836734693877551,-0.5510204081632653,-0.1520763272991354,-0.16110634174536112,0.01,5.94
0.1836734693877551,-0.5102040816326531,-0.12792628781340493,-0.13723873556086333,0.01,7.28
0.1836734693877551,-0.46938775510204084,-0.1082450894892256,-0.11520709908286518,0.01,6.43
0.1836734693877551,-0.42857142857142855,-0.0904594122488887,-0.09501143231136684,0.0,5.03
0.1836734693877551,-0.3877551020408163,-0.06928816740006838,-0.07665173524636845,0.01,10.63
0.1836734693877551,-0.3469387755102041,-0.05337242514669528,-0.06012800788786984,0.01,12.66
0.1836734693877551,-0.30612244897959184,-0.04344042341546571,-0.045440250235871095,0.0,4.6
0.1836734693877551,-0.2653061224489796,-0.03311668140137379,-0.03258846229037222,0.0,1.6
0.1836734693877551,-0.22448979591836735,-0.020867484670748306,-0.021572644051373147,0.0,3.38
0.1836734693877551,-0.1836734693877551,-0.012258230023694857,-0.012392795518873942,0.0,1.1
0.1836734693877551,-0.14285714285714285,-0.004757391075696746,-0.005048916692874565,0.0,6.13
0.1836734693877551,-0.10204081632653061,0.0024291512239283074,0.0004589924266249602,0.0,81.1
0.1836734693877551,-0.061224489795918366,0.0001478998661879994,0.004130931839624646,0.0,2693.06
0.1836734693877551,-0.02040816326530612,0.011357510301024724,0.0059669015461244895,0.01,47.46
0.1836734693877551,0.02040816326530612,0.008736050922990466,0.0059669015461244895,0.0,31.7
0.1836734693877551,0.061224489795918366,0.006051023997108578,0.004130931839624646,0.0,31.73
0.1836734693877551,0.10204081632653061,0.0025870200635079972,0.0004589924266249602,0.0,82.26
0.1836734693877551,0.14285714285714285,-0.010262335555445097,-0.005048916692874565,0.01,50.8
0.1836734693877551,0.1836734693877551,-0.010434710419494652,-0.012392795518873942,0.0,18.77
0.1836734693877551,0.22448979591836735,-0.022779615266774904,-0.021572644051373147,0.0,5.3
0.1836734693877551,0.2653061224489796,-0.029894740788470105,-0.03258846229037222,0.0,9.01
0.1836734693877551,0.30612244897959184,-0.043714972679444256,-0.045440250235871095,0.0,3.95
0.1836734693877551,0.3469387755102041,-0.059023640552365406,-0.06012800788786984,0.0,1.87
0.1836734693877551,0.3877551020408163,-0.0711264464969889,-0.07665173524636845,0.01,7.77
0.1836734693877551,0.42857142857142855,-0.08875990826098129,-0.09501143231136684,0.01,7.04
0.1836734693877551,0.46938775510204084,-0.10710373856097173,-0.11520709908286518,0.01,7.57
0.1836734693877551,0.5102040816326531,-0.1265267238732438,-0.13723873556086333,0.01,8.47
0.1836734693877551,0.5510204081632653,-0.15224050561024557,-0.16110634174536112,0.01,5.82
0.1836734693877551,0.5918367346938775,-0.17653556314112098,-0.1868099176363589,0.01,5.82
0.1836734693877551,0.6326530612244898,-0.20480503357955976,-0.21434946323385662,0.01,4.66
0.1836734693877551,0.673469387755102,-0.22809221032117058,-0.24372497853785405,0.02,6.85
0.1836734693877551,0.7142857142857143,-0.25690388778129675,-0.2749364635483514,0.02,7.02
0.1836734693877551,0.7551020408163265,-0.28943131552287055,-0.30798391826534854,0.02,6.41
0.1836734693877551,0.7959183673469388,-0.3267966166333637,-0.3428673426888458,0.02,4.92
0.1836734693877551,0.8367346938775511,-0.3590817436893021,-0.3795867368188425,0.02,5.71
0.1836734693877551,0.8775510204081632,-0.3959121291511624,-0.41814210065533924,0.02,5.61
0.1836734693877551,0.9183673469387755,-0.43290177273448666,-0.45853343419833587,0.03,5.92
0.1836734693877551,0.9591836734693877,-0.47181848124709075,-0.5007607374478322,0.03,6.13
0.22448979591836735,-0.9591836734693877,-0.572401419420544,-0.6083009630341103,0.04,6.27
0.22448979591836735,-0.9183673469387755,-0.5265918572475197,-0.5566898146180589,0.03,5.72
0.22448979591836735,-0.8775510204081632,-0.4807678649120712,-0.5073226291766187,0.03,5.52
0.22448979591836735,-0.8367346938775511,-0.43666508359349077,-0.46019940670978926,0.02,5.39
0.22448979591836735,-0.7959183673469388,-0.3926667170512811,-0.4153201472175709,0.02,5.77
0.22448979591836735,-0.7551020408163265,-0.34906977104049697,-0.3726848506999635,0.02,6.77
0.22448979591836735,-0.7142857142857143,-0.3162965915752821,-0.33229351715696687,0.02,5.06
0.22448979591836735,-0.673469387755102,-0.2787860195452965,-0.29414614658858135,0.02,5.51
0.22448979591836735,-0.6326530612244898,-0.24140761698947394,-0.25824273899480654,0.02,6.97
0.22448979591836735,-0.5918367346938775,-0.2116504489053848,-0.2245832943756428,0.01,6.11
0.22448979591836735,-0.5510204081632653,-0.18255470871758933,-0.19316781273108988,0.01,5.81
0.22448979591836735,-0.5102040816326531,-0.1526477862261851,-0.16399629406114793,0.01,7.43
0.22448979591836735,-0.46938775510204084,-0.1303424749163543,-0.13706873836581698,0.01,5.16
0.22448979591836735,-0.42857142857142855,-0.10266482122174454,-0.11238514564509686,0.01,9.47
0.22448979591836735,-0.3877551020408163,-0.08344993117589752,-0.08994551589898768,0.01,7.78
0.22448979591836735,-0.3469387755102041,-0.06683586810533712,-0.06974984912748941,0.0,4.36
0.22448979591836735,-0.30612244897959184,-0.04483453605378662,-0.051798145330602056,0.01,15.53
0.22448979591836735,-0.2653061224489796,-0.03142368261151228,-0.03609040450832561,0.0,14.85
0.22448979591836735,-0.22448979591836735,-0.023914152681018565,-0.0226266266606601,0.0,5.38
0.22448979591836735,-0.1836734693877551,-0.011473238364674732,-0.011406811787605503,0.0,0.58
0.22448979591836735,-0.14285714285714285,-0.0034143802270899274,-0.002430959889161829,0.0,28.8
0.22448979591836735,-0.10204081632653061,0.00415660685154228,0.004300929034670928,0.0,3.47
0.22448979591836735,-0.061224489795918366,0.0070069149641696265,0.008788854983892765,0.0,25.43
0.22448979591836735,-0.02040816326530612,0.013776589707826355,0.011032817958503686,0.0,19.92
0.22448979591836735,0.02040816326530612,0.010860128355034906,0.011032817958503686,0.0,1.59
0.22448979591836735,0.061224489795918366,0.013083750465653294,0.008788854983892765,0.0,32.83
