x position,y position,Simulation Output (V),Analytical Output (V),Absolute error (%),Relative error (%)
0.42857142857142855,-0.42857142857142855,6.280436128577791e9,9.755008956274422e9,3.4745728277e9,55.32
0.42857142857142855,-0.3877551020408163,6.52083486760903e9,1.0126387624478579e10,3.60555275687e9,55.29
0.42857142857142855,-0.3469387755102041,6.807970339614756e9,1.0445187889239042e10,3.63721754962e9,53.43
0.42857142857142855,-0.30612244897959184,7.078565496707064e9,1.071569669976055e10,3.63713120305e9,51.38
0.42857142857142855,-0.2653061224489796,7.3189970123971815e9,1.0941991866296516e10,3.6229948539e9,49.5
0.42857142857142855,-0.22448979591836735,7.522155625083817e9,1.1127888472378042e10,3.60573284729e9,47.93
0.42857142857142855,-0.1836734693877551,7.51318996903241e9,1.127687492062276e10,3.76368495159e9,50.09
0.42857142857142855,-0.14285714285714285,7.611611653292643e9,1.139203949816921e10,3.78042784488e9,49.67
0.42857142857142855,-0.10204081632653061,7.752890225758135e9,1.147599043807414e10,3.72310021232e9,48.02
0.42857142857142855,-0.061224489795918366,7.83267042293957e9,1.1530775099135143e10,3.6981046762e9,47.21
0.42857142857142855,-0.02040816326530612,7.784667130590917e9,1.1557806449376238e10,3.77313931879e9,48.47
0.42857142857142855,0.02040816326530612,7.837012786868474e9,1.1557806449376238e10,3.72079366251e9,47.48
0.42857142857142855,0.061224489795918366,7.8548313711795025e9,1.1530775099135143e10,3.67594372796e9,46.8
0.42857142857142855,0.10204081632653061,7.727322451974936e9,1.147599043807414e10,3.7486679861e9,48.51
0.42857142857142855,0.14285714285714285,7.65064035012868e9,1.139203949816921e10,3.74139914804e9,48.9
0.42857142857142855,0.1836734693877551,7.539674083409788e9,1.127687492062276e10,3.73720083721e9,49.57
0.42857142857142855,0.22448979591836735,7.460837646592725e9,1.1127888472378042e10,3.66705082579e9,49.15
0.42857142857142855,0.2653061224489796,7.315986166907008e9,1.0941991866296516e10,3.62600569939e9,49.56
0.42857142857142855,0.30612244897959184,7.048581674032435e9,1.071569669976055e10,3.66711502573e9,52.03
0.42857142857142855,0.3469387755102041,6.840123763140743e9,1.0445187889239042e10,3.6050641261e9,52.7
0.42857142857142855,0.3877551020408163,6.551283930140023e9,1.0126387624478579e10,3.57510369434e9,54.57
0.42857142857142855,0.42857142857142855,6.293180587118058e9,9.755008956274422e9,3.46182836916e9,55.01
0.42857142857142855,0.46938775510204084,5.870511180763431e9,9.32659947912683e9,3.45608829836e9,58.87
0.42857142857142855,0.5102040816326531,5.531662562235487e9,8.836576268030775e9,3.3049137058e9,59.75
0.42857142857142855,0.5510204081632653,5.13787768297635e9,8.280253472013868e9,3.14237578904e9,61.16
0.42857142857142855,0.5918367346938775,4.747901289312625e9,7.652863942746103e9,2.90496265343e9,61.18
0.42857142857142855,0.6326530612244898,4.1309701816864157e9,6.949576122078986e9,2.81860594039e9,68.23
0.42857142857142855,0.673469387755102,3.645123836217742e9,6.165507213397307e9,2.52038337718e9,69.14
0.42857142857142855,0.7142857142857143,3.039908943232629e9,5.2957334644615965e9,2.25582452123e9,74.21
0.42857142857142855,0.7551020408163265,2.51901271097371e9,4.335298214966307e9,1.81628550399e9,72.1
0.42857142857142855,0.7959183673469388,1.954613436681851e9,3.279218216972198e9,1.32460478029e9,67.77
0.42857142857142855,0.8367346938775511,1.3036568363001034e9,2.1224886201228871e9,8.1883178382e8,62.81
0.42857142857142855,0.8775510204081632,6.742713000550092e8,8.600869225124309e8,1.8581562246e8,27.56
0.46938775510204084,-0.8775510204081632,4.373299185905658e8,1.7988407452612686e8,2.5744584406e8,58.87
0.46938775510204084,-0.8367346938775511,9.538779603279555e8,1.4672247691863883e9,5.1334680886e8,53.82
0.46938775510204084,-0.7959183673469388,1.5618481352900608e9,2.648622220622264e9,1.08677408533e9,69.58
0.46938775510204084,-0.7551020408163265,2.2067395161556406e9,3.72906584310372e9,1.52232632695e9,68.99
0.46938775510204084,-0.7142857142857143,2.7348723687402225e9,4.713522306544606e9,1.9786499378e9,72.35
0.46938775510204084,-0.673469387755102,3.2592918259495063e9,5.60693069768497e9,2.34763887174e9,72.03
0.46938775510204084,-0.6326530612244898,3.8506198553871994e9,6.414196496127073e9,2.56357664074e9,66.58
0.46938775510204084,-0.5918367346938775,4.28231774237491e9,7.140184050468772e9,2.85786630809e9,66.74
0.46938775510204084,-0.5510204081632653,4.7319269730557165e9,7.789707156778754e9,3.05778018372e9,64.62
0.46938775510204084,-0.5102040816326531,5.219108891255304e9,8.367517241311344e9,3.14840835006e9,60.32
0.46938775510204084,-0.46938775510204084,5.604972009113802e9,8.878288532478857e9,3.27331652337e9,58.4
0.46938775510204084,-0.42857142857142855,5.988582966336968e9,9.326599479007196e9,3.33801651267e9,55.74
0.46938775510204084,-0.3877551020408163,6.273945126809221e9,9.716909545400335e9,3.44296441859e9,54.88
0.46938775510204084,-0.3469387755102041,6.561484837682919e9,1.0053530419322987e10,3.49204558164e9,53.22
0.46938775510204084,-0.30612244897959184,6.750809134779418e9,1.0340590645267054e10,3.58978151049e9,53.18
0.46938775510204084,-0.2653061224489796,6.957834349366031e9,1.0581992827586609e10,3.62415847822e9,52.09
0.46938775510204084,-0.22448979591836735,7.131584300708143e9,1.0781362921926765e10,3.64977862122e9,51.18
0.46938775510204084,-0.1836734693877551,7.310832291375702e9,1.0941991865972933e10,3.6311595746e9,49.67
0.46938775510204084,-0.14285714285714285,7.402773180653053e9,1.1066770965905914e10,3.66399778525e9,49.49
0.46938775510204084,-0.10204081632653061,7.433263823557051e9,1.1158124026400837e10,3.72486020284e9,50.11
0.46938775510204084,-0.061224489795918366,7.626538458667807e9,1.1217940967170668e10,3.5914025085e9,47.09
0.46938775510204084,-0.02040816326530612,7.6086323301841755e9,1.1247519142513367e10,3.63888681233e9,47.83
0.46938775510204084,0.02040816326530612,7.5526328672258835e9,1.1247519142513367e10,3.69488627529e9,48.92
0.46938775510204084,0.061224489795918366,7.523739112396901e9,1.1217940967170668e10,3.69420185477e9,49.1
0.46938775510204084,0.10204081632653061,7.515304493988034e9,1.1158124026400837e10,3.64281953241e9,48.47
0.46938775510204084,0.14285714285714285,7.383521619879094e9,1.1066770965905914e10,3.68324934603e9,49.88
0.46938775510204084,0.1836734693877551,7.273788147557338e9,1.0941991865972933e10,3.66820371842e9,50.43
0.46938775510204084,0.22448979591836735,7.1063194333261595e9,1.0781362921926765e10,3.6750434886e9,51.72
0.46938775510204084,0.2653061224489796,6.989274065412622e9,1.0581992827586609e10,3.59271876217e9,51.4
0.46938775510204084,0.30612244897959184,6.731074390440301e9,1.0340590645267054e10,3.60951625483e9,53.62
0.46938775510204084,0.3469387755102041,6.446898539618645e9,1.0053530419322987e10,3.6066318797e9,55.94
0.46938775510204084,0.3877551020408163,6.324832630884074e9,9.716909545400335e9,3.39207691452e9,53.63
0.46938775510204084,0.42857142857142855,5.945767709746065e9,9.326599479007196e9,3.38083176926e9,56.86
0.46938775510204084,0.46938775510204084,5.517678901011097e9,8.878288532478857e9,3.36060963147e9,60.91
0.46938775510204084,0.5102040816326531,5.1745514657548685e9,8.367517241311344e9,3.19296577556e9,61.71
0.46938775510204084,0.5510204081632653,4.791407651533926e9,7.789707156778754e9,2.99829950524e9,62.58
0.46938775510204084,0.5918367346938775,4.2988007273957e9,7.140184050468772e9,2.84138332307e9,66.1
0.46938775510204084,0.6326530612244898,3.847036078419524e9,6.414196496127073e9,2.56716041771e9,66.73
0.46938775510204084,0.673469387755102,3.3077159286199718e9,5.60693069768497e9,2.29921476906e9,69.51
0.46938775510204084,0.7142857142857143,2.7281397705620117e9,4.713522306544606e9,1.98538253598e9,72.77
0.46938775510204084,0.7551020408163265,2.2099415241326604e9,3.72906584310372e9,1.51912431897e9,68.74
0.46938775510204084,0.7959183673469388,1.549890940266821e9,2.648622220622264e9,1.09873128036e9,70.89
0.46938775510204084,0.8367346938775511,9.774566968611892e8,1.4672247691863883e9,4.8976807233e8,50.11
0.46938775510204084,0.8775510204081632,4.1201577735019827e8,1.7988407452612686e8,2.3213170282e8,56.34
0.5102040816326531,-0.8367346938775511,6.482296662936394e8,7.37369406775142e8,8.913974048e7,13.75
0.5102040816326531,-0.7959183673469388,1.220047841513644e9,1.9451024911126359e9,7.250546496e8,59.43
0.5102040816326531,-0.7551020408163265,1.746482949456201e9,3.0515126138677225e9,1.30502966441e9,74.72
0.5102040816326531,-0.7142857142857143,2.3459959789193034e9,4.0615223534949546e9,1.71552637458e9,73.13
0.5102040816326531,-0.673469387755102,2.9252949198742514e9,4.980020279431051e9,2.05472535956e9,70.24
0.5102040816326531,-0.6326530612244898,3.418012150775702e9,5.811853935186929e9,2.39384178441e9,70.04
0.5102040816326531,-0.5918367346938775,3.932530477490341e9,6.561821201961992e9,2.62929072447e9,66.86
0.5102040816326531,-0.5510204081632653,4.386053879246476e9,7.234659657568282e9,2.84860577832e9,64.95
0.5102040816326531,-0.5102040816326531,4.750256911142983e9,7.835033465238524e9,3.0847765541e9,64.94
0.5102040816326531,-0.46938775510204084,5.221019995794909e9,8.36751724122786e9,3.14649724543e9,60.27
0.5102040816326531,-0.42857142857142855,5.542426376361659e9,8.836576267835648e9,3.29414989147e9,59.44
0.5102040816326531,-0.3877551020408163,5.8947966154032345e9,9.246542355915895e9,3.35174574051e9,56.86
0.5102040816326531,-0.3469387755102041,6.144305719818195e9,9.601584645155003e9,3.45727892534e9,56.27
0.5102040816326531,-0.30612244897959184,6.359951488090004e9,9.905674701886065e9,3.5457232138e9,55.75
0.5102040816326531,-0.2653061224489796,6.613760075370713e9,1.0162545487231758e10,3.54878541186e9,53.66
0.5102040816326531,-0.22448979591836735,6.741608953068195e9,1.0375644185010542e10,3.63403523194e9,53.9
0.5102040816326531,-0.1836734693877551,6.8952246035042095e9,1.054807955207099e10,3.65285494857e9,52.98
0.5102040816326531,-0.14285714285714285,7.088364785241503e9,1.0682565395714466e10,3.59420061047e9,50.71
0.5102040816326531,-0.10204081632653061,7.0811369470244875e9,1.078136292164804e10,3.70022597462e9,52.25
0.5102040816326531,-0.061224489795918366,7.203283888638296e9,1.0846225837167843e10,3.64294194853e9,50.57
0.5102040816326531,-0.02040816326530612,7.285059779349289e9,1.087835292135521e10,3.59329314201e9,49.32
0.5102040816326531,0.02040816326530612,7.17070748941612e9,1.087835292135521e10,3.70764543194e9,51.71
0.5102040816326531,0.061224489795918366,7.094926698130201e9,1.0846225837167843e10,3.75129913904e9,52.87
0.5102040816326531,0.10204081632653061,7.053224320919675e9,1.078136292164804e10,3.72813860073e9,52.86
0.5102040816326531,0.14285714285714285,7.056413949106407e9,1.0682565395714466e10,3.62615144661e9,51.39
0.5102040816326531,0.1836734693877551,6.943293332760534e9,1.054807955207099e10,3.60478621931e9,51.92
0.5102040816326531,0.22448979591836735,6.7769920965550785e9,1.0375644185010542e10,3.59865208846e9,53.1
0.5102040816326531,0.2653061224489796,6.607104987814707e9,1.0162545487231758e10,3.55544049942e9,53.81
0.5102040816326531,0.30612244897959184,6.434334933082815e9,9.905674701886065e9,3.4713397688e9,53.95
0.5102040816326531,0.3469387755102041,6.167044793672188e9,9.601584645155003e9,3.43453985148e9,55.69
0.5102040816326531,0.3877551020408163,5.850189173637388e9,9.246542355915895e9,3.39635318228e9,58.06
0.5102040816326531,0.42857142857142855,5.522790656942259e9,8.836576267835648e9,3.31378561089e9,60.0
0.5102040816326531,0.46938775510204084,5.143115565200597e9,8.36751724122786e9,3.22440167603e9,62.69
0.5102040816326531,0.5102040816326531,4.748215595835089e9,7.835033465238524e9,3.0868178694e9,65.01
0.5102040816326531,0.5510204081632653,4.31077515761865e9,7.234659657568282e9,2.92388449995e9,67.83
0.5102040816326531,0.5918367346938775,3.892884680607905e9,6.561821201961992e9,2.66893652135e9,68.56
0.5102040816326531,0.6326530612244898,3.3853546368053236e9,5.811853935186929e9,2.42649929838e9,71.68
0.5102040816326531,0.673469387755102,2.8475737071966906e9,4.980020279431051e9,2.13244657223e9,74.89
0.5102040816326531,0.7142857142857143,2.335608884204511e9,4.0615223534949546e9,1.72591346929e9,73.9
0.5102040816326531,0.7551020408163265,1.7507304272978187e9,3.0515126138677225e9,1.30078218657e9,74.3
0.5102040816326531,0.7959183673469388,1.2282992475291018e9,1.9451024911126359e9,7.1680324358e8,58.36
0.5102040816326531,0.8367346938775511,6.625096615363727e8,7.37369406775142e8,7.485974524e7,11.3
0.5510204081632653,-0.7959183673469388,8.273528356436379e8,1.16500508548539e9,3.3765224984e8,40.81
0.5510204081632653,-0.7551020408163265,1.3832834354218776e9,2.298874438118869e9,9.155910027e8,66.19
0.5510204081632653,-0.7142857142857143,1.964857168237543e9,3.335856233327675e9,1.37099906509e9,69.78
0.5510204081632653,-0.673469387755102,2.457381926078475e9,4.2807826747623e9,1.82340074868e9,74.2
0.5510204081632653,-0.6326530612244898,2.970655673432269e9,5.138437321300318e9,2.16778164787e9,72.97
0.5510204081632653,-0.5918367346938775,3.4309400984209146e9,5.913545468639514e9,2.48260537022e9,72.36
0.5510204081632653,-0.5510204081632653,3.958798500401262e9,6.610762481206852e9,2.65196398081e9,66.99
0.5510204081632653,-0.5102040816326531,4.297616925130623e9,7.234659657511281e9,2.93704273238e9,68.34
0.5510204081632653,-0.46938775510204084,4.767992608408339e9,7.789707156643324e9,3.02171454823e9,63.37
0.5510204081632653,-0.42857142857142855,5.127867397224138e9,8.280253471778788e9,3.15238607455e9,61.48
0.5510204081632653,-0.3877551020408163,5.467952655288263e9,8.710500924489923e9,3.2425482692e9,59.3
0.5510204081632653,-0.3469387755102041,5.742842499849442e9,9.08447669501758e9,3.34163419517e9,58.19
0.5510204081632653,-0.30612244897959184,6.052131598210017e9,9.405999029692154e9,3.35386743148e9,55.42
0.5510204081632653,-0.2653061224489796,6.156167476407216e9,9.67863851389469e9,3.52247103749e9,57.22
0.5510204081632653,-0.22448979591836735,6.352549630030993e9,9.905674701672518e9,3.55312507164e9,55.93
0.5510204081632653,-0.1836734693877551,6.604589717738005e9,1.009004896942511e10,3.48545925169e9,52.77
0.5510204081632653,-0.14285714285714285,6.756029382506325e9,1.0234315191855131e10,3.47828580935e9,51.48
0.5510204081632653,-0.10204081632653061,6.7557582433466835e9,1.0340590644778805e10,3.58483240143e9,53.06
0.5510204081632653,-0.061224489795918366,6.856273998163202e9,1.0410510270442394e10,3.55423627228e9,51.84
0.5510204081632653,-0.02040816326530612,6.792272389162758e9,1.044518788848249e10,3.65291549932e9,53.78
0.5510204081632653,0.02040816326530612,6.847344130782995e9,1.044518788848249e10,3.5978437577e9,52.54
0.5510204081632653,0.061224489795918366,6.850972676450357e9,1.0410510270442394e10,3.55953759399e9,51.96
0.5510204081632653,0.10204081632653061,6.726192909076612e9,1.0340590644778805e10,3.6143977357e9,53.74
0.5510204081632653,0.14285714285714285,6.717197179687929e9,1.0234315191855131e10,3.51711801217e9,52.36
0.5510204081632653,0.1836734693877551,6.541799495177269e9,1.009004896942511e10,3.54824947425e9,54.24
0.5510204081632653,0.22448979591836735,6.408961381515451e9,9.905674701672518e9,3.49671332016e9,54.56
0.5510204081632653,0.2653061224489796,6.202477546334905e9,9.67863851389469e9,3.47616096756e9,56.04
0.5510204081632653,0.30612244897959184,5.980408611627387e9,9.405999029692154e9,3.42559041806e9,57.28
0.5510204081632653,0.3469387755102041,5.752688756924748e9,9.08447669501758e9,3.33178793809e9,57.92
0.5510204081632653,0.3877551020408163,5.339344563151327e9,8.710500924489923e9,3.37115636134e9,63.14
0.5510204081632653,0.42857142857142855,5.120500916344183e9,8.280253471778788e9,3.15975255543e9,61.71
0.5510204081632653,0.46938775510204084,4.810917743544056e9,7.789707156643324e9,2.9787894131e9,61.92
0.5510204081632653,0.5102040816326531,4.362345581090975e9,7.234659657511281e9,2.87231407642e9,65.84
0.5510204081632653,0.5510204081632653,3.9582420189214377e9,6.610762481206852e9,2.65252046229e9,67.01
0.5510204081632653,0.5918367346938775,3.457190767291635e9,5.913545468639514e9,2.45635470135e9,71.05
0.5510204081632653,0.6326530612244898,2.986647320542394e9,5.138437321300318e9,2.15179000076e9,72.05
0.5510204081632653,0.673469387755102,2.477024365669731e9,4.2807826747623e9,1.80375830909e9,72.82
0.5510204081632653,0.7142857142857143,1.8969243435345745e9,3.335856233327675e9,1.43893188979e9,75.86
0.5510204081632653,0.7551020408163265,1.3781179922991147e9,2.298874438118869e9,9.2075644582e8,66.81
0.5510204081632653,0.7959183673469388,8.658297793635699e8,1.16500508548539e9,2.9917530612e8,34.55
0.5918367346938775,-0.7959183673469388,4.5810527339923704e8,3.045092345280746e8,1.5359603887e8,33.53
0.5918367346938775,-0.7551020408163265,9.985073804744867e8,1.4672247691826105e9,4.6871738871e8,46.94
0.5918367346938775,-0.7142857142857143,1.4825552312158418e9,2.5324896140249915e9,1.04993438281e9,70.82
0.5918367346938775,-0.673469387755102,2.072563457505418e9,3.505074383404441e9,1.4325109259e9,69.12
0.5918367346938775,-0.6326530612244898,2.5452481298987436e9,4.389693411514779e9,1.84444528162e9,72.47
0.5918367346938775,-0.5918367346938775,2.9926476920804114e9,5.190994307037897e9,2.19834661496e9,73.46
0.5918367346938775,-0.5510204081632653,3.4750829184918013e9,5.913545468602232e9,2.43846255011e9,70.17
0.5918367346938775,-0.5102040816326531,3.846883235636533e9,6.561821201870986e9,2.71493796623e9,70.58
0.5918367346938775,-0.46938775510204084,4.365415789280782e9,7.140184050307098e9,2.77476826103e9,63.56
0.5918367346938775,-0.42857142857142855,4.628165347553071e9,7.65286394249807e9,3.02469859494e9,65.35
0.5918367346938775,-0.3877551020408163,4.978138798260847e9,8.103933783666556e9,3.12579498541e9,62.79
0.5918367346938775,-0.3469387755102041,5.21009802692108e9,8.497281196376817e9,3.28718316946e9,63.09
0.5918367346938775,-0.30612244897959184,5.510007991171032e9,8.836576267555294e9,3.32656827638e9,60.37
0.5918367346938775,-0.2653061224489796,5.859664296264979e9,9.125235407851398e9,3.26557111159e9,55.73
0.5918367346938775,-0.22448979591836735,5.994401269093468e9,9.366381790522392e9,3.37198052143e9,56.25
0.5918367346938775,-0.1836734693877551,6.104943648583105e9,9.56280330903856e9,3.45785966046e9,56.64
0.5918367346938775,-0.14285714285714285,6.258209565881922e9,9.716909544817972e9,3.45869997894e9,55.27
0.5918367346938775,-0.10204081632653061,6.331398644971457e9,9.830689798712503e9,3.49929115374e9,55.27
0.5918367346938775,-0.061224489795918366,6.435665515392332e9,9.90567470146936e9,3.47000918608e9,53.92
0.5918367346938775,-0.02040816326530612,6.44916734348638e9,9.942904144858063e9,3.49373680137e9,54.17
0.5918367346938775,0.02040816326530612,6.367736050296919e9,9.942904144858063e9,3.57516809456e9,56.15
0.5918367346938775,0.061224489795918366,6.35652908789512e9,9.90567470146936e9,3.54914561357e9,55.83
0.5918367346938775,0.10204081632653061,6.289907185818717e9,9.830689798712503e9,3.54078261289e9,56.29
0.5918367346938775,0.14285714285714285,6.281737788652765e9,9.716909544817972e9,3.43517175617e9,54.69
0.5918367346938775,0.1836734693877551,6.102888200263761e9,9.56280330903856e9,3.45991510877e9,56.69
0.5918367346938775,0.22448979591836735,5.923146408428861e9,9.366381790522392e9,3.44323538209e9,58.13
0.5918367346938775,0.2653061224489796,5.786139141929201e9,9.125235407851398e9,3.33909626592e9,57.71
0.5918367346938775,0.30612244897959184,5.529233996644838e9,8.836576267555294e9,3.30734227091e9,59.82
0.5918367346938775,0.3469387755102041,5.328574413040995e9,8.497281196376817e9,3.16870678334e9,59.47
0.5918367346938775,0.3877551020408163,4.99418757314919e9,8.103933783666556e9,3.10974621052e9,62.27
0.5918367346938775,0.42857142857142855,4.679726986671188e9,7.65286394249807e9,2.97313695583e9,63.53
0.5918367346938775,0.46938775510204084,4.25783141779534e9,7.140184050307098e9,2.88235263251e9,67.7
0.5918367346938775,0.5102040816326531,3.8966160519498534e9,6.561821201870986e9,2.66520514992e9,68.4
0.5918367346938775,0.5510204081632653,3.450471143286241e9,5.913545468602232e9,2.46307432532e9,71.38
0.5918367346938775,0.5918367346938775,3.0125075302062297e9,5.190994307037897e9,2.17848677683e9,72.31
0.5918367346938775,0.6326530612244898,2.555024654388194e9,4.389693411514779e9,1.83466875713e9,71.81
0.5918367346938775,0.673469387755102,2.0204548582535758e9,3.505074383404441e9,1.48461952515e9,73.48
0.5918367346938775,0.7142857142857143,1.493583699588481e9,2.5324896140249915e9,1.03890591444e9,69.56
0.5918367346938775,0.7551020408163265,9.758379733335276e8,1.4672247691826105e9,4.9138679585e8,50.36
0.5918367346938775,0.7959183673469388,4.669978029886877e8,3.045092345280746e8,1.6248856846e8,34.79
0.6326530612244898,-0.7551020408163265,5.640099306946036e8,5.524939534222094e8,1.151597727e7,2.04
0.6326530612244898,-0.7142857142857143,1.0745864909365058e9,1.6472512225923712e9,5.7266473166e8,53.29
0.6326530612244898,-0.673469387755102,1.5419785467035475e9,2.6486222206028194e9,1.1066436739e9,71.77
0.6326530612244898,-0.6326530612244898,2.0275071551986778e9,3.5612476693861675e9,1.53374051419e9,75.65
0.6326530612244898,-0.5918367346938775,2.5184705610392113e9,4.389693411492375e9,1.87122285045e9,74.3
0.6326530612244898,-0.5510204081632653,2.99127888440804e9,5.138437321242803e9,2.14715843683e9,71.78
0.6326530612244898,-0.5102040816326531,3.380571259606616e9,5.811853935080818e9,2.43128267547e9,71.92
0.6326530612244898,-0.46938775510204084,3.817115456577736e9,6.414196495959113e9,2.59708103938e9,68.04
0.6326530612244898,-0.42857142857142855,4.0829696071673217e9,6.949576121837641e9,2.86660651467e9,70.21
0.6326530612244898,-0.3877551020408163,4.445482705065596e9,7.421937857427813e9,2.97645515236e9,66.95
0.6326530612244898,-0.3469387755102041,4.802132287114229e9,7.835033464957654e9,3.03290117784e9,63.16
0.6326530612244898,-0.30612244897959184,5.074867090544918e9,8.19239096823446e9,3.11752387769e9,61.43
0.6326530612244898,-0.2653061224489796,5.283859373116842e9,8.497281196238995e9,3.21342182312e9,60.82
0.6326530612244898,-0.22448979591836735,5.423961808163539e9,8.75268188165472e9,3.32872007349e9,61.37
0.6326530612244898,-0.1836734693877551,5.598156038494064e9,8.961240245333012e9,3.36308420684e9,60.07
0.6326530612244898,-0.14285714285714285,5.778928570174826e9,9.125235407685377e9,3.34630683751e9,57.91
0.6326530612244898,-0.10204081632653061,5.876767913467711e9,9.246542355410854e9,3.36977444194e9,57.34
0.6326530612244898,-0.061224489795918366,5.985829602092978e9,9.326599478339764e9,3.34076987625e9,55.81
0.6326530612244898,-0.02040816326530612,5.919578202990246e9,9.366381790348137e9,3.44680358736e9,58.23
0.6326530612244898,0.02040816326530612,5.902954108497361e9,9.366381790348137e9,3.46342768185e9,58.67
0.6326530612244898,0.061224489795918366,5.917820993369673e9,9.326599478339764e9,3.40877848497e9,57.6
0.6326530612244898,0.10204081632653061,5.87030347306279e9,9.246542355410854e9,3.37623888235e9,57.51
0.6326530612244898,0.14285714285714285,5.696510909242119e9,9.125235407685377e9,3.42872449844e9,60.19
0.6326530612244898,0.1836734693877551,5.590921282609449e9,8.961240245333012e9,3.37031896272e9,60.28
0.6326530612244898,0.22448979591836735,5.565220616050018e9,8.75268188165472e9,3.1874612656e9,57.27
0.6326530612244898,0.2653061224489796,5.327475880100962e9,8.497281196238995e9,3.16980531614e9,59.5
0.6326530612244898,0.30612244897959184,5.031315907696906e9,8.19239096823446e9,3.16107506054e9,62.83
0.6326530612244898,0.3469387755102041,4.808592586235366e9,7.835033464957654e9,3.02644087872e9,62.94
0.6326530612244898,0.3877551020408163,4.569504789166621e9,7.421937857427813e9,2.85243306826e9,62.42
0.6326530612244898,0.42857142857142855,4.186394700727346e9,6.949576121837641e9,2.76318142111e9,66.0
0.6326530612244898,0.46938775510204084,3.76183839865022e9,6.414196495959113e9,2.65235809731e9,70.51
0.6326530612244898,0.5102040816326531,3.419593034245783e9,5.811853935080818e9,2.39226090084e9,69.96
0.6326530612244898,0.5510204081632653,2.9600590243193808e9,5.138437321242803e9,2.17837829692e9,73.59
0.6326530612244898,0.5918367346938775,2.5243812842818117e9,4.389693411492375e9,1.86531212721e9,73.89
0.6326530612244898,0.6326530612244898,2.0355208405550492e9,3.5612476693861675e9,1.52572682883e9,74.96
0.6326530612244898,0.673469387755102,1.517341719900982e9,2.6486222206028194e9,1.1312805007e9,74.56
0.6326530612244898,0.7142857142857143,1.044487544932317e9,1.6472512225923712e9,6.0276367766e8,57.71
0.6326530612244898,0.7551020408163265,5.426218801145785e8,5.524939534222094e8,9.87207331e6,1.82
0.673469387755102,-0.7142857142857143,6.353212001882493e8,6.758506284897127e8,4.05294283e7,6.38
0.673469387755102,-0.673469387755102,1.0974781938480885e9,1.7070412949065032e9,6.0956310106e8,55.54
0.673469387755102,-0.6326530612244898,1.608947963308438e9,2.6486222205917625e9,1.03967425728e9,64.62
0.673469387755102,-0.5918367346938775,2.008327093713366e9,3.5050743833724465e9,1.49674728966e9,74.53
0.673469387755102,-0.5510204081632653,2.480113512954089e9,4.280782674698646e9,1.80066916174e9,72.6
0.673469387755102,-0.5102040816326531,2.9092480647220697e9,4.980020279324751e9,2.0707722146e9,71.18
0.673469387755102,-0.46938775510204084,3.3129352175762873e9,5.606930697525662e9,2.29399547995e9,69.24
0.673469387755102,-0.42857142857142855,3.6183247838777876e9,6.165507213176454e9,2.5471824293e9,70.4
0.673469387755102,-0.3877551020408163,3.9425324125758057e9,6.659569674180328e9,2.7170372616e9,68.92
0.673469387755102,-0.3469387755102041,4.2585967327883554e9,7.092738555424947e9,2.83414182264e9,66.55
0.673469387755102,-0.30612244897959184,4.545564286041788e9,7.468406426992784e9,2.92284214095e9,64.3
0.673469387755102,-0.2653061224489796,4.722499169444616e9,7.789707156330763e9,3.06720798689e9,64.95
0.673469387755102,-0.22448979591836735,4.957462498403692e9,8.059483429713807e9,3.10202093131e9,62.57
0.673469387755102,-0.1836734693877551,5.101415716571446e9,8.280253471402072e9,3.17883775483e9,62.31
0.673469387755102,-0.14285714285714285,5.286189458816717e9,8.454178139526018e9,3.16798868071e9,59.93
0.673469387755102,-0.10204081632653061,5.31500353164018e9,8.583029841967877e9,3.26802631033e9,61.49
0.673469387755102,-0.061224489795918366,5.456855906507936e9,8.668164888681297e9,3.21130898217e9,58.85
0.673469387755102,-0.02040816326530612,5.468806299535784e9,8.710500924054232e9,3.24169462452e9,59.28
0.673469387755102,0.02040816326530612,5.44585893949254e9,8.710500924054232e9,3.26464198456e9,59.95
0.673469387755102,0.061224489795918366,5.413442723503478e9,8.668164888681297e9,3.25472216518e9,60.12
0.673469387755102,0.10204081632653061,5.297146137549927e9,8.583029841967877e9,3.28588370442e9,62.03
0.673469387755102,0.14285714285714285,5.156040464727159e9,8.454178139526018e9,3.2981376748e9,63.97
0.673469387755102,0.1836734693877551,5.125428852204672e9,8.280253471402072e9,3.1548246192e9,61.55
0.673469387755102,0.22448979591836735,4.918407280757567e9,8.059483429713807e9,3.14107614896e9,63.86
0.673469387755102,0.2653061224489796,4.754195336515539e9,7.789707156330763e9,3.03551181982e9,63.85
0.673469387755102,0.30612244897959184,4.503636660668332e9,7.468406426992784e9,2.96476976632e9,65.83
0.673469387755102,0.3469387755102041,4.220210737406423e9,7.092738555424947e9,2.87252781802e9,68.07
0.673469387755102,0.3877551020408163,3.980579636178228e9,6.659569674180328e9,2.678990038e9,67.3
0.673469387755102,0.42857142857142855,3.717609010692338e9,6.165507213176454e9,2.44789820248e9,65.85
0.673469387755102,0.46938775510204084,3.2402513497373066e9,5.606930697525662e9,2.36667934779e9,73.04
0.673469387755102,0.5102040816326531,2.8882502672129545e9,4.980020279324751e9,2.09177001211e9,72.42
0.673469387755102,0.5510204081632653,2.398885373669655e9,4.280782674698646e9,1.88189730103e9,78.45
